size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.55, 49.56, 74.79, 75.12, 79.24, 59.56, 1.31
0.02, 49.55, 49.28, 78.43, 78.91, 81.81, 60.49, 1.84
0.03, 49.55, 49.34, 49.89, 50.55, 71.18, 49.57, 2.25
0.04, 49.55, 49.37, 76.28, 76.73, 80.32, 59.89, 3.18
0.05, 49.55, 49.04, 71.40, 72.17, 77.64, 58.10, 4.15
0.06, 49.55, 49.08, 65.06, 65.89, 74.58, 55.91, 6.63
0.07, 49.55, 49.62, 92.52, 92.62, 92.92, 64.55, 6.04
0.08, 49.55, 49.49, 77.94, 78.28, 81.33, 60.49, 5.63
0.09, 49.55, 49.49, 88.13, 88.35, 89.14, 63.34, 7.30
0.1, 49.55, 49.39, 75.00, 75.46, 79.49, 59.51, 8.48
0.2, 49.55, 49.08, 65.06, 65.89, 74.58, 55.91, 15.20
0.3, 49.55, 49.18, 65.06, 65.80, 74.50, 55.97, 23.29
0.4, 49.55, 49.14, 68.86, 69.59, 76.24, 57.30, 27.58
0.5, 49.55, 49.14, 68.86, 69.59, 76.24, 57.30, 36.03
0.6, 49.55, 49.14, 68.86, 69.59, 76.24, 57.30, 39.67
0.7, 49.55, 49.01, 71.04, 71.85, 77.47, 57.95, 45.61
0.8, 49.53, 48.75, 60.90, 62.08, 73.37, 54.11, 51.92
0.9, 49.53, 48.78, 61.34, 62.49, 73.48, 54.29, 57.18
1, 49.55, 49.12, 82.31, 82.81, 84.68, 61.48, 65.42
5, 49.55, 48.88, 56.49, 57.59, 72.18, 52.36, 336.47
10, 49.55, 47.85, 33.47, 35.42, 75.37, 39.34, 1067.63
15, 49.55, 47.88, 32.00, 33.88, 75.97, 38.31, 1630.41
20, 49.55, 48.39, 23.83, 25.02, 80.17, 31.89, 2604.63
25, 49.55, 48.03, 32.46, 34.21, 75.71, 38.69, 3347.43
30, 49.55, 49.07, 40.27, 41.16, 72.54, 44.19, 3680.24
35, 49.55, 49.05, 48.08, 49.03, 71.41, 48.51, 4292.34
40, 49.55, 48.92, 11.82, 12.28, 89.03, 19.00, 4891.49
45, 49.55, 49.05, 48.08, 49.03, 71.41, 48.51, 5514.20
50, 49.55, 48.92, 11.82, 12.28, 89.03, 19.00, 6522.89
55, 49.55, 49.03, 41.10, 42.05, 72.37, 44.67, 7376.34
60, 49.55, 50.19, 17.76, 17.64, 84.11, 26.19, 7954.97
65, 49.55, 50.32, 17.47, 17.28, 84.32, 25.90, 8384.72
70, 49.55, 50.83, 26.80, 26.15, 77.74, 35.05, 9127.12
75, 49.55, 50.69, 28.44, 27.88, 76.80, 36.39, 10911.37
80, 49.55, 50.83, 26.80, 26.15, 77.74, 35.05, 12572.78
85, 49.55, 50.69, 28.44, 27.88, 76.80, 36.39, 11624.99
90, 49.55, 50.65, 28.23, 27.71, 76.93, 36.21, 11618.84
95, 49.55, 51.40, 22.67, 21.71, 80.32, 31.42, 12212.38
100, 49.55, 50.69, 28.44, 27.88, 76.80, 36.39, 12978.54
