size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.78, 48.89, 89.29, 89.71, 90.34, 63.14, 1.04
0.02, 48.78, 48.64, 47.95, 49.31, 71.70, 48.24, 1.75
0.03, 48.78, 48.26, 54.14, 55.86, 72.27, 50.98, 2.47
0.04, 48.78, 48.75, 95.01, 95.24, 95.37, 64.40, 3.05
0.05, 48.78, 48.62, 72.43, 73.52, 78.52, 58.13, 3.56
0.06, 48.78, 49.34, 32.83, 33.42, 75.02, 39.38, 4.29
0.07, 48.78, 49.23, 46.10, 46.87, 71.43, 47.56, 4.73
0.08, 48.78, 48.72, 79.42, 80.24, 82.84, 60.35, 5.53
0.09, 48.78, 48.31, 68.05, 69.50, 76.50, 56.45, 6.04
0.1, 48.78, 48.31, 68.05, 69.50, 76.50, 56.45, 6.77
0.2, 48.74, 48.93, 38.14, 39.15, 73.21, 42.82, 13.13
0.3, 48.78, 49.25, 22.42, 22.95, 80.90, 30.77, 19.44
0.4, 48.78, 49.29, 49.75, 50.46, 71.21, 49.47, 26.58
0.5, 48.78, 49.34, 32.93, 33.51, 74.98, 39.45, 31.48
0.6, 48.78, 49.35, 50.37, 51.03, 71.18, 49.81, 48.00
0.7, 48.78, 49.05, 46.20, 47.15, 71.53, 47.53, 43.82
0.8, 48.78, 49.05, 46.20, 47.15, 71.53, 47.53, 50.06
0.9, 48.78, 48.66, 79.91, 80.76, 83.22, 60.44, 56.64
1, 48.78, 49.02, 46.23, 47.20, 71.55, 47.53, 62.58
5, 48.78, 48.57, 59.43, 60.80, 73.09, 53.41, 336.84
10, 48.78, 48.59, 32.24, 33.48, 75.58, 38.72, 901.63
15, 48.78, 49.07, 26.02, 26.75, 78.66, 33.97, 1506.75
20, 48.78, 53.51, 3.58, 3.12, 96.47, 6.70, 2217.05
25, 48.78, 48.71, 35.08, 36.27, 74.36, 40.74, 2873.39
30, 48.78, 47.14, 8.16, 9.06, 92.29, 13.89, 3528.24
35, 48.78, 48.91, 11.70, 12.16, 89.13, 18.85, 4171.38
40, 48.78, 48.27, 23.84, 25.12, 80.20, 31.87, 4812.76
45, 48.78, 48.76, 27.18, 28.17, 78.08, 34.86, 5498.51
50, 48.78, 49.05, 26.28, 27.02, 78.52, 34.18, 6223.03
55, 48.78, 48.93, 29.35, 30.24, 76.85, 36.64, 6852.30
60, 48.78, 49.03, 25.61, 26.35, 78.92, 33.60, 7619.17
65, 48.78, 49.04, 25.72, 26.46, 78.85, 33.70, 8222.03
70, 48.78, 49.07, 38.45, 39.33, 73.05, 43.06, 9168.86
75, 48.78, 0.00, 0.00, 0.00, 100.00, 0.00, 9861.50
80, 48.78, 48.95, 28.44, 29.30, 77.33, 35.93, 10346.29
85, 48.78, 49.04, 25.72, 26.46, 78.85, 33.70, 11316.30
90, 48.78, 49.03, 25.61, 26.35, 78.92, 33.60, 11566.97
95, 48.78, 49.04, 25.72, 26.46, 78.85, 33.70, 12209.20
100, 48.78, 48.94, 43.45, 44.49, 71.96, 45.98, 12821.97
