size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.28
0.02, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 33.24
0.03, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.60
0.04, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.19
0.05, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 31.77
0.06, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.08
0.07, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 33.23
0.08, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.50
0.09, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.22
0.1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 31.43
0.2, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 31.51
0.3, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 31.47
0.4, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.85
0.5, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.69
0.6, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.37
0.7, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 38.71
0.8, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 33.41
0.9, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.58
1, 47.91, 47.91, 100.00, 100.00, 100.00, 64.74, 32.08
5, 49.15, 45.69, 32.57, 35.61, 76.25, 37.99, 33.96
10, 50.24, 47.22, 32.77, 33.70, 75.20, 38.64, 34.28
15, 48.77, 46.75, 49.80, 52.19, 72.41, 48.18, 36.36
20, 48.91, 45.12, 30.69, 34.34, 77.35, 36.49, 39.86
25, 49.24, 46.87, 44.46, 46.36, 72.35, 45.58, 43.67
30, 48.81, 44.80, 29.41, 33.33, 78.07, 35.46, 51.26
35, 48.67, 46.51, 47.52, 50.27, 72.67, 46.96, 47.51
40, 50.09, 47.78, 44.75, 44.99, 71.25, 46.17, 46.17
45, 49.38, 47.56, 54.95, 55.74, 71.67, 50.94, 54.13
50, 48.34, 45.78, 42.48, 46.27, 73.82, 44.02, 50.56
55, 48.48, 45.25, 35.84, 39.89, 75.55, 39.95, 51.07
60, 47.06, 43.71, 36.44, 43.17, 76.84, 39.69, 51.26
65, 49.57, 46.38, 33.66, 35.79, 75.38, 38.96, 52.26
70, 49.15, 46.80, 44.85, 46.90, 72.40, 45.75, 54.12
75, 49.05, 46.89, 47.72, 49.73, 72.15, 47.25, 56.21
80, 50.71, 47.89, 32.57, 32.60, 74.90, 38.73, 58.07
85, 49.43, 46.63, 38.32, 40.35, 73.71, 42.02, 60.21
90, 49.34, 46.67, 40.20, 42.26, 73.23, 43.14, 66.59
95, 49.57, 46.80, 38.32, 40.07, 73.56, 42.08, 61.42
100, 49.72, 43.99, 18.12, 21.22, 84.59, 25.62, 62.48
