size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.13, 49.13, 100.00, 100.00, 100.00, 65.85, 0.81
0.02, 49.17, 49.17, 100.00, 100.00, 100.00, 65.88, 1.31
0.03, 49.17, 49.17, 100.00, 100.00, 100.00, 65.88, 1.87
0.04, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 1.73
0.05, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 2.06
0.06, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 2.47
0.07, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 2.76
0.08, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 3.05
0.09, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 3.42
0.1, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 3.82
0.2, 49.16, 49.16, 100.00, 100.00, 100.00, 65.87, 6.85
0.3, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 14.23
0.4, 50.02, 50.02, 100.00, 100.00, 100.00, 66.64, 16.70
0.5, 50.02, 49.32, 44.89, 45.56, 71.50, 46.95, 20.93
0.6, 50.02, 49.82, 57.79, 57.97, 71.71, 53.46, 27.28
0.7, 50.02, 49.76, 58.57, 58.80, 71.93, 53.76, 36.91
0.8, 50.02, 49.83, 58.94, 59.11, 71.97, 53.96, 35.39
0.9, 50.02, 49.32, 44.89, 45.56, 71.50, 46.95, 38.14
1, 50.02, 0.00, 0.00, 0.00, 100.00, 0.00, 41.06
5, 50.02, 49.54, 34.59, 35.01, 74.19, 40.69, 206.77
10, 50.02, 49.41, 46.96, 47.55, 71.23, 48.10, 418.50
15, 50.02, 49.41, 46.96, 47.55, 71.23, 48.10, 892.21
20, 50.02, 49.39, 50.68, 51.30, 71.16, 49.98, 1299.60
25, 50.02, 49.41, 46.96, 47.55, 71.23, 48.10, 1462.25
30, 50.02, 50.25, 10.62, 10.52, 90.00, 17.50, 1951.71
35, 50.02, 51.52, 39.96, 38.51, 71.33, 44.96, 2465.66
40, 50.02, 51.58, 41.27, 39.75, 70.92, 45.80, 2808.71
45, 50.02, 50.93, 43.47, 42.56, 70.76, 46.85, 3328.84
50, 50.02, 49.72, 64.92, 65.18, 74.02, 56.27, 3905.35
55, 50.02, 50.90, 43.85, 42.96, 70.70, 47.06, 4335.08
60, 50.02, 49.99, 50.58, 50.59, 70.72, 50.23, 4645.12
65, 50.02, 50.09, 49.66, 49.57, 70.65, 49.83, 5014.00
70, 50.02, 50.05, 49.48, 49.42, 70.68, 49.71, 5448.48
75, 50.02, 49.83, 62.83, 62.99, 73.14, 55.53, 5897.51
80, 50.02, 49.64, 67.90, 68.22, 75.39, 57.30, 6285.83
85, 50.02, 51.26, 38.05, 36.87, 72.09, 43.63, 6860.81
90, 50.02, 49.78, 71.23, 71.40, 76.98, 58.56, 7386.34
95, 50.02, 49.83, 62.83, 62.99, 73.14, 55.53, 7866.18
100, 50.02, 49.83, 62.83, 62.99, 73.14, 55.53, 8223.86
