size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.80, 48.92, 68.48, 69.41, 76.23, 57.02, 1.06
0.02, 48.80, 48.31, 73.74, 75.04, 79.50, 58.33, 1.59
0.03, 48.80, 48.78, 85.12, 85.73, 87.01, 61.97, 2.19
0.04, 48.80, 48.78, 82.13, 82.84, 84.75, 61.16, 2.87
0.05, 48.80, 49.04, 44.19, 45.13, 71.78, 46.44, 3.54
0.06, 48.75, 49.84, 18.05, 18.14, 83.93, 26.46, 4.12
0.07, 48.80, 49.04, 44.19, 45.13, 71.78, 46.44, 4.86
0.08, 48.80, 48.36, 75.21, 76.41, 80.33, 58.82, 5.86
0.09, 48.80, 48.23, 69.14, 70.63, 77.08, 56.77, 6.39
0.1, 48.80, 48.28, 64.99, 66.54, 75.19, 55.35, 6.71
0.2, 48.80, 49.01, 44.41, 45.39, 71.77, 46.55, 13.60
0.3, 48.81, 48.94, 38.87, 39.88, 72.99, 43.28, 19.36
0.4, 48.80, 48.92, 38.88, 39.91, 73.00, 43.28, 25.83
0.5, 48.80, 48.92, 38.88, 39.91, 73.00, 43.28, 32.04
0.6, 48.80, 48.92, 38.88, 39.91, 73.00, 43.28, 37.76
0.7, 48.80, 49.17, 41.09, 41.89, 72.29, 44.72, 44.12
0.8, 48.80, 48.82, 38.97, 40.10, 73.02, 43.29, 50.31
0.9, 48.80, 49.81, 42.44, 42.63, 71.63, 45.78, 56.29
1, 48.81, 48.73, 43.81, 45.06, 72.03, 46.09, 67.92
5, 48.80, 48.16, 57.46, 59.25, 72.94, 52.35, 347.14
10, 48.80, 47.95, 32.09, 33.90, 75.90, 38.40, 863.36
15, 48.80, 47.75, 31.79, 33.77, 76.12, 38.12, 1521.19
20, 48.80, 47.94, 32.53, 34.37, 75.72, 38.71, 2268.33
25, 48.80, 48.02, 47.30, 49.28, 72.15, 47.61, 2953.45
30, 48.80, 48.21, 42.24, 43.99, 72.61, 44.98, 3632.96
35, 48.80, 48.28, 48.53, 50.24, 71.93, 48.35, 4196.81
40, 48.80, 49.60, 24.36, 24.65, 79.56, 32.63, 4898.67
45, 48.80, 48.27, 48.51, 50.24, 71.94, 48.34, 5588.07
50, 48.80, 49.72, 18.13, 18.30, 83.89, 26.53, 6229.63
55, 48.80, 49.37, 34.49, 35.07, 74.30, 40.56, 6847.78
60, 48.80, 49.51, 17.80, 18.09, 84.16, 26.15, 7530.42
65, 48.80, 49.89, 17.23, 17.30, 84.55, 25.58, 8253.56
70, 48.80, 49.93, 24.27, 24.32, 79.54, 32.62, 9036.06
75, 48.80, 49.65, 31.28, 31.58, 75.63, 38.33, 9710.19
80, 48.80, 50.19, 23.37, 23.23, 80.07, 31.85, 10533.93
85, 48.80, 50.19, 23.37, 23.23, 80.07, 31.85, 11267.49
90, 48.80, 50.19, 23.37, 23.23, 80.07, 31.85, 11657.11
95, 48.80, 49.96, 24.19, 24.22, 79.58, 32.56, 12504.33
100, 48.80, 49.63, 30.36, 30.67, 76.10, 37.62, 13054.96
