size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 128.24
0.02, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 128.05
0.03, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 126.06
0.04, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 133.86
0.05, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 128.59
0.06, 48.69, 0.00, 0.00, 0.00, 100.00, 0.00, 126.53
0.07, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 127.06
0.08, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 126.63
0.09, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 125.57
0.1, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 126.87
0.2, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 126.52
0.3, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 144.79
0.4, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 142.50
0.5, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 144.24
0.6, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 127.67
0.7, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 128.18
0.8, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 128.71
0.9, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 128.71
1, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 129.97
5, 51.31, 51.31, 100.00, 100.00, 100.00, 67.78, 167.12
10, 49.91, 51.13, 53.79, 54.18, 71.21, 52.38, 244.26
15, 51.36, 51.34, 99.87, 99.77, 99.77, 67.77, 307.03
20, 49.84, 51.22, 47.42, 47.60, 70.93, 49.20, 409.15
25, 50.85, 51.13, 95.45, 96.16, 96.27, 66.54, 447.90
30, 49.38, 50.71, 48.29, 49.47, 71.57, 49.42, 535.84
35, 50.04, 50.73, 91.42, 93.56, 93.95, 65.21, 561.02
40, 49.47, 50.82, 46.94, 47.88, 71.46, 48.76, 622.23
45, 49.96, 50.68, 92.15, 94.52, 94.84, 65.35, 681.19
50, 49.89, 51.24, 48.37, 48.52, 70.84, 49.72, 762.82
55, 49.89, 50.69, 85.91, 88.08, 89.20, 63.71, 814.55
60, 50.07, 51.55, 44.56, 44.13, 70.86, 47.75, 863.40
65, 49.71, 50.60, 84.57, 87.03, 88.38, 63.27, 911.16
70, 48.67, 49.98, 45.51, 48.01, 72.62, 47.59, 958.83
75, 49.56, 50.54, 79.54, 82.05, 84.56, 61.76, 1002.35
80, 48.93, 50.27, 44.30, 46.19, 72.36, 47.05, 1086.81
85, 48.89, 50.13, 77.24, 81.00, 84.13, 60.75, 1117.86
90, 48.38, 49.65, 42.57, 45.50, 73.27, 45.78, 1195.45
95, 48.11, 49.63, 76.46, 81.77, 85.09, 60.15, 1267.41
100, 47.98, 49.12, 38.49, 42.03, 74.50, 43.11, 1285.88
