size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 52.51, 52.51, 100.00, 100.00, 100.00, 68.81, 0.46
0.02, 50.13, 50.13, 100.00, 100.00, 100.00, 66.74, 0.40
0.03, 49.62, 50.13, 73.79, 73.69, 78.21, 59.65, 0.69
0.04, 49.62, 50.00, 89.55, 89.55, 90.16, 64.13, 0.73
0.05, 49.62, 51.63, 58.50, 56.90, 70.43, 54.80, 0.87
0.06, 49.62, 50.36, 78.73, 78.48, 81.31, 61.38, 0.93
0.07, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.04
0.08, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.25
0.09, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.25
0.1, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 1.33
0.2, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 2.38
0.3, 49.62, 49.68, 95.54, 95.59, 95.70, 65.32, 3.28
0.4, 49.62, 49.76, 99.15, 99.15, 99.16, 66.22, 4.37
0.5, 49.62, 50.13, 88.51, 88.45, 89.20, 63.96, 5.27
0.6, 49.62, 49.92, 88.98, 89.02, 89.69, 63.91, 7.29
0.7, 49.62, 48.51, 77.11, 78.15, 81.43, 59.51, 7.37
0.8, 49.62, 48.45, 78.54, 79.57, 82.41, 59.88, 9.29
0.9, 49.62, 49.14, 68.19, 68.92, 75.91, 57.07, 9.26
1, 49.62, 49.62, 100.00, 100.00, 100.00, 66.29, 10.44
5, 49.62, 51.18, 69.80, 68.79, 75.13, 59.01, 51.66
10, 49.62, 50.79, 52.04, 51.25, 70.19, 51.36, 105.52
15, 49.62, 51.44, 64.48, 63.15, 72.46, 57.18, 160.48
20, 49.62, 51.44, 64.48, 63.15, 72.46, 57.18, 219.59
25, 49.62, 47.35, 20.32, 22.10, 82.68, 28.40, 297.99
30, 49.62, 46.65, 42.92, 46.24, 73.46, 44.66, 363.64
35, 49.62, 47.54, 30.29, 32.41, 76.87, 36.96, 419.21
40, 49.62, 46.90, 6.46, 7.25, 93.82, 11.33, 516.26
45, 49.62, 50.59, 44.63, 44.05, 70.75, 47.38, 589.16
50, 49.62, 51.23, 41.69, 40.50, 71.00, 45.92, 660.24
55, 49.62, 52.09, 37.80, 35.85, 71.79, 43.76, 782.63
60, 49.62, 52.09, 37.80, 35.85, 71.79, 43.76, 899.40
65, 49.62, 52.09, 37.80, 35.85, 71.79, 43.76, 922.41
70, 49.62, 52.09, 37.80, 35.85, 71.79, 43.76, 1006.99
75, 49.62, 52.09, 37.80, 35.85, 71.79, 43.76, 1109.69
80, 49.62, 52.09, 37.80, 35.85, 71.79, 43.76, 1218.90
85, 49.62, 52.41, 35.04, 32.88, 72.80, 41.96, 1337.33
90, 49.62, 52.19, 12.44, 11.52, 88.31, 20.06, 1439.06
95, 49.62, 52.09, 36.75, 34.83, 72.21, 43.05, 1534.41
100, 49.62, 50.52, 22.89, 22.52, 80.33, 31.46, 1644.16
