size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 74.98
0.02, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 75.80
0.03, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 76.89
0.04, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 88.29
0.05, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 85.70
0.06, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 142.45
0.07, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 81.34
0.08, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 76.23
0.09, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 94.85
0.1, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 77.80
0.2, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 81.70
0.3, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 83.45
0.4, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 82.14
0.5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 81.93
0.6, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 76.56
0.7, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 83.04
0.8, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 82.63
0.9, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 79.71
1, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 79.45
5, 51.11, 51.11, 100.00, 100.00, 100.00, 67.61, 83.10
10, 47.96, 49.06, 47.36, 51.40, 73.58, 48.15, 88.01
15, 51.14, 51.19, 94.45, 94.15, 94.31, 66.35, 91.98
20, 50.24, 52.35, 29.38, 27.96, 75.95, 37.60, 98.59
25, 49.94, 50.62, 84.76, 86.46, 87.79, 63.34, 101.16
30, 50.64, 56.35, 15.24, 12.34, 85.65, 23.96, 119.30
35, 48.55, 49.80, 81.32, 85.72, 87.73, 61.72, 119.06
40, 49.29, 50.23, 85.99, 89.08, 90.18, 63.37, 118.63
45, 48.28, 49.61, 75.20, 79.87, 83.63, 59.73, 119.16
50, 51.38, 53.77, 34.85, 31.32, 72.29, 42.24, 123.41
55, 49.40, 50.35, 72.95, 75.22, 79.93, 59.53, 127.65
60, 51.38, 53.21, 40.53, 37.26, 70.18, 45.96, 142.75
65, 49.97, 50.66, 80.75, 82.22, 84.44, 62.21, 137.66
70, 51.29, 52.82, 44.10, 41.18, 69.43, 48.02, 146.01
75, 48.80, 49.95, 80.26, 84.11, 86.39, 61.53, 142.70
80, 50.15, 51.20, 52.51, 52.33, 70.66, 51.80, 151.81
85, 50.37, 51.05, 70.84, 71.03, 76.78, 59.29, 150.48
90, 50.44, 52.23, 35.55, 33.99, 72.86, 42.26, 154.90
95, 50.17, 50.72, 88.33, 89.73, 90.48, 64.39, 161.04
100, 50.06, 50.94, 62.20, 62.64, 73.16, 55.96, 167.20
