size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 38.77
0.02, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 58.67
0.03, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.04
0.04, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.87
0.05, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 40.19
0.06, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.20
0.07, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 39.25
0.08, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 41.62
0.09, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 39.54
0.1, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 42.93
0.2, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 42.77
0.3, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 41.28
0.4, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 41.91
0.5, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 45.20
0.6, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 41.72
0.7, 50.24, 49.60, 48.04, 47.62, 70.48, 48.76, 52.42
0.8, 50.03, 49.39, 47.78, 47.76, 70.77, 48.52, 60.51
0.9, 49.87, 49.14, 43.35, 43.78, 71.59, 46.01, 62.85
1, 49.85, 49.08, 41.85, 42.35, 71.94, 45.13, 68.77
5, 49.27, 48.95, 63.57, 64.68, 74.24, 55.26, 264.68
10, 50.65, 50.08, 19.63, 19.09, 82.60, 28.17, 517.44
15, 50.12, 49.12, 28.38, 28.67, 77.15, 35.93, 721.48
20, 49.81, 47.90, 18.78, 19.93, 83.63, 26.94, 917.28
25, 49.73, 48.31, 25.73, 26.86, 78.98, 33.53, 1138.51
30, 50.03, 47.66, 12.23, 13.10, 88.74, 19.44, 1317.66
35, 49.84, 47.70, 16.33, 17.47, 85.47, 24.30, 1477.44
40, 49.81, 46.97, 12.71, 13.99, 88.41, 19.97, 1697.25
45, 49.65, 47.62, 19.63, 21.07, 83.08, 27.76, 1880.46
50, 50.18, 48.45, 13.88, 14.41, 87.31, 21.55, 2051.60
55, 49.85, 47.93, 17.91, 18.98, 84.26, 26.03, 2257.57
60, 50.18, 48.50, 14.36, 14.87, 86.92, 22.12, 2409.32
65, 49.95, 48.03, 16.50, 17.41, 85.30, 24.52, 2568.34
70, 49.92, 47.68, 14.65, 15.68, 86.78, 22.37, 2768.22
75, 49.68, 46.56, 12.95, 14.49, 88.25, 20.23, 2948.58
80, 50.15, 48.34, 13.82, 14.41, 87.37, 21.46, 3112.14
85, 49.64, 46.39, 12.77, 14.40, 88.41, 20.00, 3288.97
90, 49.73, 47.15, 14.91, 16.30, 86.64, 22.62, 3573.47
95, 49.82, 47.01, 12.76, 14.03, 88.36, 20.04, 3720.28
100, 49.69, 47.42, 17.21, 18.62, 84.86, 25.21, 3912.79
