size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.32
0.02, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.03, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.04, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.29
0.05, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.29
0.06, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.07, 50.62, 0.00, 0.00, 0.00, 100.00, 0.00, 0.29
0.08, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.29
0.09, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.29
0.1, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.33
0.2, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.31
0.3, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.31
0.4, 49.38, 49.38, 100.00, 100.00, 100.00, 66.07, 0.31
0.5, 49.56, 49.19, 65.40, 65.90, 74.43, 56.10, 0.89
0.6, 49.77, 49.29, 59.39, 59.61, 72.13, 53.82, 0.98
0.7, 48.86, 47.65, 36.11, 38.70, 74.70, 41.04, 1.57
0.8, 48.86, 47.65, 36.11, 38.70, 74.70, 41.04, 1.73
0.9, 49.12, 48.41, 46.08, 47.90, 72.13, 47.17, 2.26
1, 49.70, 49.01, 45.87, 46.56, 71.41, 47.33, 2.49
5, 49.52, 49.19, 67.65, 68.17, 75.46, 56.91, 19.06
10, 51.09, 53.11, 8.09, 6.97, 92.17, 14.02, 39.19
15, 49.16, 48.71, 55.57, 57.09, 72.34, 51.86, 48.73
20, 49.63, 48.10, 25.26, 26.59, 79.33, 33.08, 63.51
25, 50.68, 50.52, 6.71, 6.41, 93.51, 11.82, 75.28
30, 50.93, 51.65, 9.76, 8.91, 90.68, 16.38, 89.73
35, 50.80, 50.38, 25.02, 24.04, 78.74, 33.39, 99.19
40, 50.73, 50.31, 18.52, 17.85, 83.41, 27.04, 114.96
45, 50.14, 49.37, 38.17, 38.19, 72.67, 43.01, 122.96
50, 50.57, 49.85, 14.35, 14.09, 86.80, 22.25, 137.54
55, 51.37, 51.50, 26.09, 23.97, 77.70, 34.59, 151.39
60, 50.97, 50.61, 29.93, 28.49, 75.64, 37.57, 159.90
65, 50.61, 49.99, 24.91, 24.31, 78.93, 33.20, 168.97
70, 50.51, 49.78, 24.39, 24.01, 79.33, 32.70, 184.54
75, 50.15, 48.92, 21.15, 21.55, 81.74, 29.49, 195.67
80, 50.73, 50.77, 7.44, 7.04, 92.82, 12.96, 204.55
85, 50.76, 52.14, 3.50, 3.13, 96.55, 6.54, 218.48
90, 50.87, 50.56, 23.02, 21.96, 80.05, 31.59, 235.17
95, 50.94, 50.72, 23.25, 22.03, 79.85, 31.84, 243.09
100, 50.94, 51.54, 10.87, 9.97, 89.69, 17.92, 249.45
