size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.30
0.02, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 41.12
0.03, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.25
0.04, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.86
0.05, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.47
0.06, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.44
0.07, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.46
0.08, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.89
0.09, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.54
0.1, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.62
0.2, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.69
0.3, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 38.75
0.4, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.09
0.5, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.70
0.6, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 42.26
0.7, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.77
0.8, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.40
0.9, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 39.94
1, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 40.01
5, 49.21, 49.21, 100.00, 100.00, 100.00, 65.92, 50.94
10, 49.07, 46.79, 25.49, 28.09, 79.63, 32.95, 76.92
15, 48.64, 47.58, 43.00, 45.90, 73.19, 45.12, 100.33
20, 49.07, 47.29, 30.54, 32.99, 76.89, 37.07, 129.39
25, 49.31, 47.76, 32.20, 34.12, 75.90, 38.42, 157.33
30, 50.12, 48.99, 33.17, 33.46, 74.74, 39.51, 178.19
35, 48.73, 47.12, 34.24, 37.23, 75.57, 39.61, 200.32
40, 49.88, 48.67, 33.75, 34.50, 74.69, 39.81, 219.87
45, 50.07, 48.97, 34.82, 35.16, 74.05, 40.66, 255.19
50, 49.50, 47.51, 25.10, 26.86, 79.57, 32.80, 271.74
55, 49.50, 47.90, 29.96, 31.57, 76.83, 36.82, 291.16
60, 49.64, 48.03, 28.50, 29.88, 77.49, 35.73, 322.47
65, 49.93, 48.45, 27.43, 28.28, 77.88, 34.98, 339.40
70, 49.83, 48.42, 29.86, 30.82, 76.61, 36.90, 355.82
75, 48.92, 47.43, 35.02, 37.61, 75.08, 40.24, 376.66
80, 49.02, 47.10, 29.18, 31.76, 77.61, 35.99, 395.75
85, 49.02, 47.25, 30.93, 33.46, 76.74, 37.34, 424.65
90, 48.73, 46.55, 28.21, 31.39, 78.35, 35.08, 445.93
95, 49.78, 48.33, 29.47, 30.54, 76.85, 36.57, 485.27
100, 49.64, 47.79, 25.29, 26.77, 79.36, 33.03, 490.66
