size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.03
0.02, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.63
0.03, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.10
0.04, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.51
0.05, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.81
0.06, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.67
0.07, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.78
0.08, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.03
0.09, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.97
0.1, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 38.98
0.2, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.43
0.3, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.74
0.4, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.00
0.5, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.47
0.6, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.00
0.7, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 39.72
0.8, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.69
0.9, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.23
1, 48.24, 48.24, 100.00, 100.00, 100.00, 65.04, 40.22
5, 48.20, 47.93, 85.24, 86.33, 87.59, 61.31, 49.12
10, 51.19, 49.22, 36.60, 35.20, 72.52, 41.93, 73.45
15, 50.35, 48.69, 54.27, 53.30, 70.23, 51.28, 103.51
20, 49.88, 47.53, 37.38, 38.46, 73.49, 41.80, 127.18
25, 50.40, 48.39, 42.23, 41.99, 71.42, 45.05, 160.50
30, 48.48, 46.44, 44.37, 47.69, 73.28, 45.33, 179.22
35, 49.74, 47.90, 47.57, 48.24, 71.24, 47.69, 199.23
40, 49.56, 47.37, 41.17, 42.62, 72.65, 44.00, 228.46
45, 49.41, 47.40, 44.27, 45.79, 72.13, 45.73, 250.61
50, 51.05, 49.01, 36.21, 35.11, 72.81, 41.60, 272.19
55, 49.18, 46.69, 37.67, 40.09, 74.11, 41.65, 293.00
60, 49.51, 46.75, 33.50, 35.57, 75.42, 38.98, 314.43
65, 48.48, 45.97, 38.74, 42.44, 74.53, 41.99, 342.36
70, 48.52, 45.61, 34.76, 38.64, 75.83, 39.40, 355.40
75, 48.81, 45.91, 34.37, 37.74, 75.71, 39.26, 374.00
80, 49.79, 47.12, 33.30, 34.84, 75.25, 38.97, 397.63
85, 48.81, 46.56, 41.36, 44.25, 73.46, 43.75, 419.23
90, 48.62, 45.81, 35.53, 39.19, 75.44, 39.97, 439.34
95, 48.62, 46.12, 38.64, 42.08, 74.40, 42.00, 471.17
100, 48.95, 45.63, 30.39, 33.76, 77.36, 36.43, 482.04
