size, accuracy, precision, recall, fa, d2h, f1, time
0.01, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.32
0.02, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.27
0.03, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.26
0.04, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.28
0.05, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.27
0.06, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.26
0.07, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.27
0.08, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.26
0.09, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.26
0.1, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.26
0.2, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.27
0.3, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.27
0.4, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.27
0.5, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 0.28
0.6, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.28
0.7, 50.19, 50.19, 100.00, 100.00, 100.00, 66.79, 0.31
0.8, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 0.30
0.9, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 0.84
1, 49.81, 0.00, 0.00, 0.00, 100.00, 0.00, 0.93
5, 51.28, 51.28, 58.68, 56.18, 69.74, 54.68, 12.40
10, 50.82, 51.11, 46.73, 45.06, 69.77, 48.77, 22.58
15, 51.22, 51.13, 64.06, 61.71, 71.42, 56.82, 33.45
20, 51.92, 53.78, 29.97, 25.95, 74.69, 38.44, 47.50
25, 51.08, 52.99, 22.45, 20.07, 80.11, 31.49, 52.15
30, 51.17, 51.75, 40.10, 37.67, 70.76, 45.14, 60.20
35, 51.24, 57.44, 11.01, 8.22, 89.37, 18.45, 76.07
40, 51.71, 63.40, 8.96, 5.21, 91.19, 15.68, 87.26
45, 51.63, 61.97, 9.38, 5.80, 90.80, 16.28, 85.08
50, 51.21, 57.30, 10.98, 8.25, 89.40, 18.41, 93.43
55, 51.22, 56.73, 11.92, 9.16, 88.56, 19.67, 103.87
60, 51.61, 60.18, 10.64, 7.09, 89.64, 18.05, 109.29
65, 51.61, 60.18, 10.64, 7.09, 89.64, 18.05, 120.47
70, 51.63, 59.66, 11.20, 7.63, 89.13, 18.83, 123.68
75, 51.63, 59.66, 11.20, 7.63, 89.13, 18.83, 187.47
80, 51.56, 59.53, 10.90, 7.47, 89.41, 18.41, 144.88
85, 51.60, 60.15, 10.58, 7.07, 89.69, 17.98, 152.02
90, 51.49, 59.84, 10.21, 6.90, 90.05, 17.42, 161.30
95, 51.53, 60.45, 9.94, 6.56, 90.29, 17.05, 169.97
100, 51.64, 60.62, 10.42, 6.82, 89.84, 17.76, 194.15
